PRODUCT CODE,PRODUCT TITLE,BRAND,PRODUCT TYPE,GTIN,PRICE
AG51039,Addis Dustpan and Soft Brush Set Metallic Serrated Edge to Clean Brush Bristles 510390,Addis,Cleaning Equipment,5010303059686,3.36
RY53004,Safewrap Standard Swing Bin Liner White (80 Pack) 0441,Safewrap,Cleaning Equipment,5011302530046,3.39
2W03986,2Work Disinfectant and Deodoriser Fresh Pine 5 Litre 2W03986,2Work,Cleaning Products,5030037039860,3.41
TSL09664,Washable Period Pad Size 1 26 x 6.7cm FT0802,TSL,Sanitary Dispensers,5050747096649,3.47
AG30594,Addis Soft Broom Head Metallic 9220MET,Addis,Cleaning Equipment,5010303059440,3.57
DV10659,Cif Professional Multisurface and Window Cleaner 750ml 7517904,Cif,Cleaning Products,7615400106592,3.58
KC02088,Wypall X50 Cleaning Cloths Blue (50 Pack) 7441,WypAll®,Cleaning Equipment,5033848006243,3.59
KC02090,Wypall X50 Cleaning Cloths Yellow (Pack of 50) 7443,WypAll®,Cleaning Equipment,05033848006267,3.59
KC02089,Wypall X50 Cleaning Cloths Green (Pack of 50) 7442,WypAll®,Cleaning Equipment,5027375020896,3.59
KC02091,Wypall X50 Cleaning Cloths Red (Pack of 50) 7444,WypAll®,Cleaning Equipment,5033848006274,3.59
PX37811,Ambi Pur 3volution Refill Cotton Fresh 20ml 81405886,Ambi-Pur,Sanitary Refills,4015600499952,3.75
RK54768,Vanish PowerFoam Carpet Cleaner 600ml 8039012,Vanish,Cleaning Products,5011417547687,3.75
CNT00783,Hygiene Socket Mop Handle Anodised Aluminium Blue 103131 BLU,Contico,Cleaning Equipment,05025493004927,3.90
CNT00494,Hygiene Socket Mop Handle Anodised Aluminium Green 103131 GRN,Contico,Cleaning Equipment,5025493000806,3.90
CNT00820,Hygiene Socket Mop Handle Anodised Aluminium Red 103131 RD,Contico,Cleaning Equipment,5025493000820,3.90
CNT00844,Hygiene Socket Mop Handle Anodised Aluminium Yellow 103131 YLW,Contico,Cleaning Equipment,05025493004989,3.90
CX05321,Kentucky Mop Handle with Clip Blue VOW/20522B/CLIP,Bentley,Cleaning Equipment,5014555053218,3.94
CX05318,Kentucky Mop Handle with Clip Green VOW/20522G/CLIP,Bentley,Cleaning Equipment,5014555053188,3.94
CX05324,Kentucky Mop Handle with Clip Red VOW/20522R/CLIP,Bentley,Cleaning Equipment,5014555053249,3.94
CX05315,Kentucky Mop Handle with Clip Yellow VOW/20522Y/CLIP,Bentley,Cleaning Equipment,5014555053157,3.94
DV10716,Domestos Professional Toilet Cleaner 750ml 7517937,Domestos,Cleaning Products,7615400107162,4.02
AG07675,Addis Cloth Mop with Detachable Head Yellow 510246,Addis,Cleaning Equipment,5010303076751,4.07
AG05894,Addis Draining Rack 380x480x110mm Metallic Grey 510815,Addis,Cleaning Equipment,5010303058948,4.14
PX83284,Comfort Fabric Conditioner Professional Blue Skies 5 Litre 101106948,Comfort,Cleaning Products,7615400832842,4.18
RK01138,Finish Dishwasher Salt Box 4kg 3227616,Finish,Cleaning Products,5059001011381,4.20
2W03977,2Work Thick Bleach 5 Litre 2W03977,2Work,Cleaning Products,5030037039778,4.20
2W01458,2Work Concentrated Rinse Aid Additive Concentrate 5 Litre 2W01458,2Work,Cleaning Products,5050747014582,4.21
CNT00678,White 48 Inch Flick Duster 101009,Contico,Cleaning Equipment,5025493006785,4.27
CX02896,Coco Soft Broom With Handle 12 Inch VOW/F.01/BKT/C4,Bentley,Cleaning Equipment,5014555028964,4.27
CL44810,Clinell Universal Sanitising Wipes (Pack of 200) CW200,Clinell,Cleaning Equipment,5060130448108,4.27
RY41004,Safewrap Pedal Bin Liner 12L (120 Pack) 0432,Safewrap,Cleaning Equipment,5011302410041,4.29
CX00375,Stiff Bassine Broom with Handle 12 Inch VOW/F.10/BKT/C4,Bentley,Cleaning Equipment,5014555003756,4.30
TSL09668,Washable Period Pants Small Black FT0801S,TSL,Sanitary Dispensers,5050747096687,4.30
DEB02031,Deb Stokolan Light PURE Dispenser 1 Litre RES1LDSEN,Deb,Cleaning Products,5010424020312,4.30
PX95989,Viakal Limescale Remover Spray 750ml 5413149895980,Viakal,Cleaning Products,5413149895980,4.31
TSL09670,Washable Period Pants Large Black FT0801L,TSL,Sanitary Dispensers,5050747096700,4.33
TSL09669,Washable Period Pants Medium Black FT0801M,TSL,Sanitary Dispensers,5050747096694,4.33
RK57737,Dettol Laundry Sanitiser 3L 3121099-S,Dettol,Cleaning Products,5011417577370,4.35
KF73378,2Work Pedal Bin Liner 10 Litre White (Pack of 1000) KF73378,2Work,Cleaning Equipment,5024951009856,4.35
VIL13976,Vileda UltraSpeed Telescopic Handle 129618,Vileda,Cleaning Equipment,4023103139763,4.45
CPD02421,Baylis & Harding Mandarin/Grapefruit Wash 500ml (3 Pack) 604242,Baylis & Harding,Cleaning Products,10017854024219,4.51
DEB01659,Deb Stoko Sun Protect 30 PURE Dispenser 1 Litre SUN1LDSEN,Deb,Cleaning Products,5010424016957,4.54
DEB02016,Deb Stokoderm Protect PURE Dispenser 1 Litre PRO1LDSEN,Deb,Sanitary Dispensers,5010424020169,4.56
CX00421,Bulldozer Dustpan and Brush Set HQ.8015/BY,Bentley,Cleaning Equipment,5014555004210,4.65
2W03985,2Work Multi Surface Cleaner Concentrate 5 Litre 2W03985,2Work,Cleaning Products,5030037039853,4.66
ECO24044,EcoTech Industrial Hand Wipes 300x250mm (Pack of 150) EBMH150,Ecotech,Sanitary Refills,5060057240441,4.66
2W03974,2Work Hand Soap Pink Pearl 5 Litre Bulk Bottle 2W03974,2Work,Sanitary Refills,5030037039747,4.73
CNT06239,2Work Trigger Spray Refill Bottle Blue (Pack of 4) CNT06239,2Work,Cleaning Equipment,5030037062394,4.74
CNT06240,2Work Trigger Spray Refill Bottle Green (Pack of 4) CNT06240,2Work,Cleaning Equipment,5030037062400,4.74
CNT06241,2Work Trigger Spray Refill Bottle Yellow (Pack of 4) CNT06241,2Work,Cleaning Equipment,5030037062417,4.74
CNT06238,2Work Trigger Spray Refill Bottle Red (Pack of 4) CNT06238,2Work,Cleaning Equipment,5030037062387,4.74
RK01401,Finish Rinse Aid Regular 800ml 3245778,Finish,Cleaning Products,5059001014016,4.76
2W01072,2Work Coconut Body Wash Mild Formula 5 Litre Bulk Bottle 2W01072,2Work,Sanitary Refills,5050747010720,4.77
PX69052,Tampax Compak Pearl Tampons Regular Mega Pack Box (Pack of 36) 76364,Tampax,Sanitary Refills,4015400690528,4.85
SYR03103,Lucy 15 Litre Mop Bucket Blue L1405292,Lucy Professional,Cleaning Equipment,5032708031036,4.88
SYR03233,Lucy 15 Litre Mop Bucket Green L1405293,Lucy Professional,Cleaning Equipment,5032708032330,4.88
SYR03232,Lucy 15 Litre Mop Bucket Red L1405291,Lucy Professional,Cleaning Equipment,5032708032323,4.88
SYR03344,Lucy 15 Litre Mop Bucket Yellow L1405294,Lucy Professional,Cleaning Equipment,5032708033443,4.88
UW47034,Uniwipe Clinical Midi Wipes (200 Pack) 1020,Uniwipe,Cleaning Products,5060460470343,4.88
2W04170,2Work Washing Up Liquid Fresh Scent 5 Litre Bulk Bottle 2W04170,2Work,Cleaning Products,5030037041702,4.89
VIL04875,Vileda Medium Weight Cloth Blue (10 Pack) 106399,Vileda,Cleaning Equipment,5010121048756,5.09
VIL04870,Vileda Medium Weight Cloth Green (10 Pack) 106401,Vileda,Cleaning Equipment,5010121048701,5.09
VIL04871,Vileda Medium Weight Cloth Red (10 Pack) 106400,Vileda,Cleaning Equipment,5010121048718,5.09
VIL04872,Vileda Medium Weight Cloth Yellow (Pack of 10) 106402,Vileda,Cleaning Equipment,5010121048725,5.09
RK55172,Air Wick Freshmatic Max Refill Linen 250ml 223600,Air Wick,Sanitary Dispensers,5011417551721,5.12
2W85444,2Work Bactericidal Cleaner Disinfectant Deodoriser Lemon 5 Litre 2W85444,2Work,Cleaning Products,5030037854449,5.18
TSL09673,Washable Period Pants BB2 Large FT0805L,TSL,Sanitary Dispensers,5050747096731,5.23
2W72391,2Work Liquid Fabric Conditioner for Auto-Dosing Machines Perfumed 5 Litre 2W72391,2Work,Cleaning Products,5060390723922,5.26
2W04569,2Work Lemon Floor Gel 5 Litre 2W04569,2Work,Cleaning Products,5022905039720,5.26
2W06292,2Work Neutral Floor Cleaner 5 Litre 2W06292,2Work,Cleaning Products,5030037062929,5.27
WX07212,Antibacterial Soap 250ml (Pack Of 6) 0604002,Maxima,Cleaning Products,5050747072124,5.27
CNT14231,Golden Magnet Dust Control Sweeper 600mm Replacement Head 102332,Contico,Cleaning Equipment,5025493000059,5.29
2W75443,2Work Fragrant Surface Sanitiser 5 Litre 2W75443,2Work,Cleaning Products,5030038754434,5.30
2W06293,2Work Dishwashing Neutral Detergent Liquid 5 Litre 2W06293,2Work,Cleaning Products,5030037062936,5.37
TSL09672,Washable Period Pants BB2 Medium FT0805M,TSL,Sanitary Dispensers,5050747096724,5.42
TSL09671,Washable Period Pants BB2 Small FT0805S,TSL,Sanitary Dispensers,5050747096717,5.45
DV10718,Cif Professional Stainless Steel and Glass Cleaner 750ml 7517938,Cif,Cleaning Products,7615400107186,5.47
RK75043,Brasso Liquid 1 Litre 06135,Brasso,Cleaning Products,5011417750438,5.47
RK01226,Air Wick Freshmatic Autospray and Refill Set Crisp Linen and Lilac 250ml 3231189,Air Wick,Sanitary Dispensers,5059001012265,5.55
RY05405,Caterpack Disinfectant Surface Wipes (Pack of 150) RY30006,Caterpack,Cleaning Equipment,5011581054059,5.58
DEB02510,Deb Estesol Lotion Pure 1 Litre Cartridge PUW1L,Deb,Cleaning Products,5010424025096,5.58
CPD57150,Andrex 2-Ply Toilet Roll Puppies On A Roll White (Pack of 9) 1102053,Andrex,Sanitary Refills,5029053571508,5.61
2W76001,2Work Glass and Window Cleaner 5 Litre 2W76001,2Work,Cleaning Products,5030037760016,5.68
CX04064,Aluminium Litter Picker 820mm Black VOW/LTP.01,Bentley,Cleaning Equipment,5014555040645,5.74
RK79498,Dettol Antibacterial Cleaning Spray Refill Pouch 1200ml (Pack of 4) 3109241,Dettol,Cleaning Products,05011417794982,5.75
2W06294,2Work Washroom Cleaner Descaler 5 Litre 2W06294,2Work,Cleaning Products,5030037062943,5.86
CNT08529,Robert Scott Hi-Absorb Microfibre Cloth Red (5 Pack) 103986RED,Robert Scott,Cleaning Equipment,5013174085297,5.88
CNT08530,Robert Scott Hi-Absorb Microfibre Cloth Yellow (Pack of 5) 103986YELLOW,Robert Scott,Cleaning Equipment,5013174085303,5.88
CPD34086,Jeyes Air Freshening Machine Refill Mistral 150ml 1008160,Jeyes,Sanitary Refills,5060076340863,5.88
CNT02543,Excel 54 Inch/137cm Mop Handle Aluminium/White 103171,Contico,Cleaning Equipment,5013174025439,5.93
2W03981,2Work Washroom Cleaner Concentrate Odourless 5 Litre 2W03981,2Work,Cleaning Products,5030037039815,5.94
2W10471,PY Natural Flag Kentucky Mop 340g (Pack of 5) 104942,2Work,Cleaning Equipment,5013174104714,5.94
CPD14350,Effervescent Chlorine Disinfectant and Cleaning Tablets White (Pack of 200) 1016030,Greyland,Cleaning Products,761856143500,6.00
OR32892,SCRUBB Graffiti-X Trigger Spray 750ml G12SC T75,Scrubb,Cleaning Products,5037832328922,6.02
CPD79955,Carex Sensitive 250ml (Pack of 6) 90775,Carex,Cleaning Products,5000101799556,6.06
CPD82893,Domestos Professional Original Thick Bleach 5L HODOM099,,Cleaning Products,7615400828937,6.09
2W06176,2Work Car Shampoo with Wax 5L 2W06176,2Work,Cleaning Products,5050747061760,6.09
CPD24670,EcoTech White Patient Cleansing Wipes (Pack of 150) EBPC150,Ecotech,Cleaning Products,5060057246702,6.11
2W75442,2Work Concentrated Bactericidal Cleaner Sanitiser 5 Litre 2W75442,2Work,Cleaning Products,5030038754427,6.16
CPD09337,Carex Aloe 250ml (Pack of 6) 339865,Carex,Cleaning Products,5000101093371,6.22
RK55515,Vanish Liquid Fabric Stain Removal 4 Litre 74909,Vanish,Cleaning Products,5011417555156,6.22
VIL16417,Vileda Professional Supermop Head Refill Blue 137904,Vileda,Cleaning Equipment,4023103164178,6.27
VIL16419,Vileda Professional Supermop Head Refill Green 137906,Vileda,Cleaning Equipment,4023103164192,6.27
VIL16418,Vileda Professional Supermop Head Refill Red 137905,Vileda,Cleaning Equipment,4023103164185,6.27
VIL16420,Vileda Professional Supermop Head Refill Yellow 137907,Vileda,Cleaning Equipment,4023103164208,6.27
CPD24714,EcoTech Paint and Graffiti Wipes (Pack of 150) EBPG150,Ecotech,Cleaning Products,5060057247143,6.27
2W00977,2Work Scrubber Dryer Detergent Low Foam Fragrance-Free 5 Litre 2W00977,2Work,Cleaning Products,05030037009771,6.34
2W30037,2Work Antibacterial Hand Soap 300ml (Pack of 6) 2W30037,2Work,Sanitary Refills,0624950300371,6.36
CPD34619,Carex Antibacterial Liquid Hand Wash 250ml (Pack of 6) KJEYS2502/6,Carex,Cleaning Products,05000101126307,6.40
CX02229,Coco Soft Broom with Handle 18 Inch G.01/Black T/C4,Bentley,Cleaning Equipment,5014555022290,6.42
2W06302,2Work Premium Rinse Aid 5 Litre 2W06302,2Work,Cleaning Products,5030037063025,6.43
UW47004,Uniwipe Ultra Grime Wipes (100 Pack) 5900,Uniwipe,Cleaning Products,5060460470046,6.46
RK88420,Dettol Pro Cleanse Antibacterial Hand Wash Soap Citrus 5L 3253761,Dettol,Cleaning Products,5011417588420,6.50
CPD04330,J-Cloth Cleaning Cloth Lightweight 430x320mm Blue (Pack of 50) 0707117,J-Cloth,Cleaning Equipment,8710505043304,6.51
2W07295,2Work Antibacterial Soap 5 Litres 2W07295,2Work,Sanitary Refills,5050747072957,6.53
NU71560,Numatic Vacuum Cleaner Bags For Henry Vacuum Cleaners (Pack of 10) 907166,Numatic,Cleaning Equipment,5028965189764,6.59
VIL13974,Vileda Microlite Mop Pad with Assorted Tags 129620,Vileda,Cleaning Equipment,4023103139749,6.62
CPD24700,2Work Disinfectant Wipes (Pack of 500) CPD24700,2Work,Cleaning Products,5060057247006,6.64
TSL26484,Interlude Ultra Night Pads Packet x10 Pads (Pack of 12) 6484,Interlude,Sanitary Dispensers,5014107264840,6.65
WX00561,2-Ply White 200 Sheet Toilet Roll (Pack of 36) TWH200T,Unbranded,Sanitary Refills,5036479005616,6.73
HH44190,Community Litter Picker 33 Inches/85cm LP1033,Litterpicker,Cleaning Equipment,5050962441903,6.79
RY91004,Safewrap Tie Handle Refuse Sacks on a Roll Black(40 Pack) 0447,Safewrap,Cleaning Equipment,5011302910046,6.79
2W11364,2Work Hand Sanitiser Rub Alcohol-Free Jerry Can 5L 2W11364,2Work,Cleaning Products,5030037113640,6.79
2W03999,2Work Kitchen Cleaner and Degreaser 5 Litre 2W03999,2Work,Cleaning Products,5030037039990,6.79
CX01085,Stiff Bassine Broom with Handle 18 Inch VOW/G.12/BKT/C4,Bentley,Cleaning Equipment,5014555010853,6.81
2W76000,2Work Antibacterial Surface Cleaner 5 Litre 2W76000,2Work,Cleaning Products,5030037760009,6.85
CPD30015,Dymapearl Hand Soap Pink Perfumed 5 Litre 0604244,Dymapearl,Cleaning Products,5055171300157,6.87
CNT03461,Exel Big White Mop Head Blue (Pack of 10) 102199B,Contico,Cleaning Equipment,5013174034615,6.87
CNT02136,Exel Big White Mop Head Green (Pack of 10) 102199G,Contico,Cleaning Equipment,5013174021363,6.87
CNT02137,Exel Big White Mop Head Red (Pack of 10) 102199R,Contico,Cleaning Equipment,5013174021370,6.87
CNT03462,Exel Big White Mop Head Yellow (Pack of 10) 102199Y,Contico,Cleaning Equipment,5013174034622,6.87
AST21073,Astonish All in 1 Dishwasher Tablets Blue (Pack of 100) AST21073,Astonish,Cleaning Products,5060060210738,6.88
2W03010,2Work Centrefeed Roll 2-Ply 500 Sheets Blue (Pack of 6) 2W03010,2Work,Cleaning Products,5050747030100,6.92
2W03975,2Work Conditioning Antibacterial Handwash 5 Litre Bulk Bottle 2W03975,2Work,Sanitary Refills,5030037039754,6.97
CPD40175,Baylis and Harding Mandarin and Grapefruit Wash and Lotion Set 0604243,Baylis and Harding,Cleaning Products,017854017566,7.00
TSL26485,Interlude Ultra Day Pads Regular Packet x14 Pads (Pack of 12) 6485,Interlude,Sanitary Dispensers,5014107264857,7.04
CNT08527,Robert Scott Hi-Absorb Microfibre Cloth Blue (Pack of 5) 103986BLUE,Robert Scott,Cleaning Equipment,5013174085273,7.07
CNT08528,Robert Scott Hi-Absorb Microfibre Cloth Green (Pack of 5) 103986GREEN,Robert Scott,Cleaning Equipment,5013174085280,7.07
CNT04501,Anti-bacterial Cloths on a Roll 220x370mm Red (Pack of 200) 100247,Robert Scott,Cleaning Equipment,5013174044973,7.07
CNT04499,Cloths On A Roll All-purpose Wipes Antibacterial Dispenser Box 220x370mm Blue (Pack of 200) 100247BU,Robert Scott,Cleaning Equipment,5013174044959,7.07
CPD10102,Maxima Pine Disinfectant 5 Litre (2 Pack) 1014108,Maxima,Cleaning Products,5060102432647,7.16
TSL26483,Interlude Pant Liners Boxed x30 Pads Pack of 12 6483,Interlude,Sanitary Dispensers,5014107264833,7.16
2W06354,2Work Citrus Cleaner and Degreaser 5 Litre 2W06354,2Work,Cleaning Products,5030037063544,7.16
TSL26486,Interlude Ultra Day Pads Long Packet x12 Pads (Pack of 12) 6486,Interlude,Sanitary Dispensers,5014107264864,7.31
TSL26411,Interlude Maxi Pads Size 2 Packet x20 Pads Pack of 12 6411B,Interlude,Sanitary Dispensers,5014107264116,7.34
DEB10076,Deb Stokoderm Sun Protect 30 PURE 100ml Tube SUN100ML,Deb,Cleaning Products,4016208100769,7.36
RK00055,Vanish Carpet/Upholstery Cleaner Professional Trigger Spray 1L C001441,Vanish,Cleaning Products,5059001000552,7.37
TSL26413,Interlude Maxi Night Pads Size 3 Packet x12 Pads (Pack of 12) 6424C,Interlude,Sanitary Dispensers,5014107264130,7.38
ASM11067,Refuse Sack Light Duty Black (Pack of 200) LD39001,Unbranded,Cleaning Equipment,5050747110673,7.45
DEB10319,Deb Stokoderm Sun Protect PURE SPF50 100ml Tube SPC100ML,Deb,Cleaning Products,4016208103197,7.46
2W02471,2Work 340g PY Kentucky Mop Blue (5 Pack) 103221BL,2Work,Cleaning Equipment,5013174024715,7.49
2W76009,2Work Hair and Body Wash Apple Fragrance 5 Litre Bulk Bottle 2W76009,2Work,Cleaning Products,5030037760092,7.49
2W71457,2Work Catering Sanitiser Odourless 5 Litre 2W71457,2Work,Cleaning Products,5030037714576,7.52
CX01842,Bulldozer 15 inch Utility Broom HQ.CD.16/BAY/C4,Bentley,Cleaning Equipment,5014555018422,7.60
AST09716,Astonish Bathroom Cleaner White Jasmine and Basil 750ml (Pack of 12) AST09716,Astonish,Cleaning Products,0048256097160,7.62
KF03809,2Work Recycled Toilet Roll 2-Ply 200 Sheets (Pack of 36) KF03809,2Work,Sanitary Refills,5030037038092,7.63
TSL26438,Interlude Maxi Pads Size 1 Packet x10 Pads (Pack of 24) 6438B,Interlude,Sanitary Dispensers,5014107264383,7.65
TSL21026,Win Win Menstrual Cup Size A (Pack of 3) 1026,Win Win,Sanitary Dispensers,5014107210267,7.65
TSL21028,Win Win Menstrual Cup Size B (Pack of 3) 1028,Win Win,Sanitary Dispensers,5014107210281,7.65
RK79851,Dettol Antibacterial Multipurpose Cleaning Wipes 105 Large Wipes Citrus Zest (Pack of 3) 3124900,Dettol,Cleaning Products,05011417798515,7.67
CPD72208,Domestos Professional Bleach 5 Litre VDLDO5,Domestos,Cleaning Products,7615400179626,7.72
2W06303,2Work Extraction Carpet Cleaner Concentrate 5 Litre 2W06303,2Work,Cleaning Products,5030037063032,7.72
CX06898,24 Inch Platform Broom with Stiff Bristles and 1400mm Handle 102884,Unbranded,Cleaning Equipment,5013174068986,7.72
2W76013,2Work Washing Up Liquid Lemon 5 Litre 2W76013,2Work,Cleaning Products,5033037760130,7.74
SCA30327,Tork Air Freshener Spray Refill A1 Floral 75ml 236052,Tork,Sanitary Refills,7322540030334,7.74
2W04586,2Work Antibacterial Surface Spray 750ml (Pack of 6) 2W04586,2Work,Cleaning Products,5022905039836,7.76
2W04022,2Work Antibacterial Washing Up Liquid 5 Litre 2W04022,2Work,Cleaning Products,5030037040224,7.79
AST09618,Astonish Kitchen Cleaner 750ml Blue (Pack of 12) AST09618,Astonish,Cleaning Products,0048256096187,7.83
JAN03090,2Work Luxury Quilted Toilet Roll 2-Ply 200 Sheets (Pack of 40) JAN03090,2Work,Sanitary Refills,5060201030904,7.86
CPD30017,Dymapearl Antibacterial Hand Soap Unperfumed 5 Litre 0604248,Dymapearl,Cleaning Products,5055171300171,7.88
2W07536,2Work Disinfectant Virucidal Multi Surface Wipes (Pack of 400) 2W07536,2Work,Cleaning Products,5050747075361,7.92
ASM11068,Refuse Sack Medium Duty Black (Pack of 200) LD39002,Unbranded,Cleaning Equipment,5050747110680,7.93
DEB66264,Deb Estesol Lotion PURE Hand Cleanser 2 Litre PUW2LT,Deb,Cleaning Products,05010424014212,7.94
DEB01982,Deb Estesol Lotion Wash 2 Litre Cartridge (For use with Deb Cleanse Light 2000 dispenser) LTW2LT,Deb,Cleaning Products,5010424019347,7.94
CX02294,Bulldozer 14 inch Broom HQ.14/BY,Bentley,Cleaning Equipment,5014555022948,7.97
PX20011,Flash Multi Surface and Floor Cleaner Lemon 5 Litre 5413149200111,Flash,Cleaning Products,5413149200111,7.97
CNT00227,Heavy Duty Floor Squeegee 22 Inch 101500,Contico,Cleaning Equipment,5025493002275,8.00
PX99426,Fairy Original Washing Up Liquid 320ml (Pack of 10) C007183,Fairy,Cleaning Products,8006540994269,8.03
DEB00211,Deb Cutan Gentle Hand Wash Cartridge 1 Litre CUF39P,Deb,Sanitary Refills,05010424002110,8.04
2W04568,2Work Trigger Air Freshener 750ml (Pack of 6) 2W04568,2Work,Cleaning Products,5022905039713,8.05
RK44297,Calgon Powerball 3 in 1 Tabs x45 Tabs 3002766,Calgon,Cleaning Products,5011417544297,8.05
ASM11069,Refuse Sack Heavy Duty Black (Pack of 200) LD39003,Unbranded,Cleaning Equipment,5050747110697,8.05
CPD10280,Cushelle Original 2-Ply Toilet Rolls Longer Rolls (Pack of 12) 1102184,Cushelle,Sanitary Refills,7322542102800,8.05
2W04497,2Work Floor Maintainer 5 Litre 2W04497,2Work,Cleaning Products,5030037044970,8.06
